21521,1
21529,14
21531,2
21536,1
21540,1
21551,14
21554,1
21564,1
21565,1
21566,1
21567,14
21572,14
21575,2
21579,2
21587,1
21596,13
21616,1
21626,1
21632,13
21634,1
21640,14
21643,1
21658,13
21671,1
21679,2
21685,2
21687,1
21692,1
21693,1
21704,1
21720,1
21730,1
21731,1
21737,2
21752,2
21763,1
21781,2
21798,5
21805,1
21806,14
21808,1
21813,2
21850,2
21851,2
21852,2
21869,1
21871,13
21884,14
21887,1
21895,2
21901,1
21906,1
21909,13
21910,1
21920,14
21923,1
21924,2
21927,2
21938,1
21988,1
21993,1
21996,14
22002,1
22003,1
22014,2
22027,1
22031,2
22032,5
22035,1
22051,2
22058,1
22064,2
22065,2
22075,13
22083,1
22092,2
22096,14
22099,13
22104,1
22107,1
22108,1
22110,1
22118,13
22120,14
22137,14
22138,2
22150,1
22161,6
22181,1
22182,1
22183,1
22188,1
22189,1
22201,2
22209,14
22211,2
22213,1
22218,14
22231,1
22246,1
22250,2
22273,6
22279,1
22282,2
22283,1
22290,2
22294,14
22296,1
22299,1
22305,1
22310,2
22312,1
22324,1
22357,1
22363,1
22371,1
22373,1
22374,2
22378,1
22381,13
22388,1
22398,2
22404,1
22415,14
22419,14
22424,2
22425,1
22434,1
22456,2
22461,13
22471,1
22482,2
22486,1
22488,1
22494,1
22500,2
22505,1
22509,1
22511,1
22517,2
22531,1
22536,2
22538,14
22541,1
22542,14
22559,13
22560,1
22569,1
22570,10
22579,2
22600,1
22605,1
22621,13
22625,1
22629,1
22634,5
22650,2
22664,1
22678,1
22680,1
22702,1
22739,1
22742,2
22746,1
22749,14
22768,14
22771,1
22774,1
22778,1
22786,13
22794,1
22805,13
22806,10
22821,2
22836,1
22843,1
22849,13
22854,1
22866,14
22867,1
22868,1
22878,14
22880,1
22893,1
22895,14
22908,2
22925,1
22929,14
22945,2
22953,1
22966,1
22969,2
22975,1
22989,2
22995,14
23005,2
23007,1
23011,1
23030,1
23031,1
23037,1
23051,2
23052,1
23053,2
23056,1
23059,2
23070,1
23071,13
23072,1
23074,2
23076,14
23079,13
23088,2
23093,1
23106,2
23109,1
23112,1
23113,13
23114,1
23122,1
23128,14
23164,14
23175,1
23178,2
23185,2
23205,1
23207,2
23232,2
23234,1
23247,1
23249,1
23253,1
23260,1
23280,5
23286,13
23300,5
23314,1
23332,1
23333,1
23338,2
23341,1
23345,14
23356,1
23358,1
23372,2
23373,1
23376,13
23384,13
23395,1
23397,1
23399,1
23410,1
23416,1
23417,1
23424,14
23455,1
23456,1
23466,1
23467,13
23477,1
23489,2
23506,1
23508,2
23510,1
23511,2
23518,2
23534,1
23536,1
23544,1
23545,1
23556,2
23571,13
23576,14
23592,1
23604,1
23619,1
23620,2
23647,2
23649,14
23654,1
23668,1
23669,1
23672,1
23678,13
23698,2
23701,14
23702,13
23705,2
23710,1
23712,2
23715,1
23722,1
23742,2
23755,14
23760,1
23767,1
23773,1
23780,1
23782,14
23786,1
23787,1
23788,2
23791,2
23795,1
23797,1
23802,2
23803,2
23805,1
23831,1
23838,14
23840,1
23848,14
23852,1
23871,14
23875,2
23881,13
23885,5
23911,13
23912,1
23913,2
23932,1
23936,1
23945,1
23949,2
23955,14
23958,1
23961,1
23978,14
23998,13
24010,13
24012,14
24033,1
24048,1
24051,1
24052,1
24057,2
24061,2
24074,1
24095,1
24106,1
24115,1
24122,2
24138,1
24139,1
24146,13
24159,1
24163,13
24176,1
24182,13
24193,14
24196,1
24214,14
24216,14
24217,1
24224,2
24234,2
24242,2
24246,1
24247,14
24253,5
24266,1
24272,2
24273,1
24285,1
24304,5
24313,1
24314,2
24318,14
24328,1
24334,1
24340,1
24342,2
24370,1
24373,2
24390,14
24393,2
24397,1
24400,2
24421,1
24441,2
24452,1
24461,2
24470,2
24474,1
24476,14
24478,14
24479,2
24484,2
24497,1
24503,1
24510,14
24513,1
24523,1
24532,1
24540,14
24549,2
24551,1
24553,1
24555,14
24562,1
24563,1
24567,1
24568,14
24575,1
24586,1
24591,2
24594,2
24598,13
24600,2
24606,1
24618,2
24619,1
24624,2
24625,2
24635,1
24637,1
24638,13
24642,1
24646,1
24652,1
24653,1
24654,1
24657,2
24661,2
24691,1
24704,2
24706,1
24707,1
24709,1
24715,1
24718,1
24719,1
24737,1
24756,14
24760,1
24765,6
24767,1
24772,1
24777,2
24784,2
24786,14
24787,14
24798,1
24800,1
24802,2
24806,2
24813,1
24816,2
24823,1
24828,14
24863,2
24864,2
24865,2
24872,10
24877,1
24878,14
24897,1
24902,1
24907,14
24908,2
24923,1
24924,1
24928,13
24942,1
24945,1
24948,2
24962,1
24973,1
24974,1
24976,1
24977,2
24981,2
24982,1
24991,14
24992,1
24994,1
24995,2
24997,6
25000,1
25004,1
25013,2
25021,1
25028,1
25029,1
25040,1
25048,2
25053,2
25060,2
25064,2
25080,1
25083,1
25092,14
25096,2
25103,2
25115,1
25125,1
25128,1
25137,1
25145,1
25155,1
25173,13
25183,1
25184,1
25219,1
25220,14
25224,1
25228,2
25234,2
25239,1
25240,1
25247,1
25249,1
25250,1
25265,14
25268,2
25272,1
25274,2
25284,1
25288,1
25301,2
25308,1
25319,1
25320,1
25332,14
25340,1
25351,14
25357,2
25367,13
25368,1
25369,14
25391,1
25411,1
25426,13
25427,1
25429,14
25450,1
25460,14
25472,14
25490,2
25501,1
25506,14
25511,1
25529,1
25531,2
25536,13
25539,1
25543,1
25546,1
25547,14
25548,1
25563,2
25572,1
25580,1
25582,1
25584,1
25586,13
25589,2
25590,1
25595,1
25600,1
25613,1
25618,1
25628,1
25630,2
25648,1
25650,13
25652,2
25655,1
25662,13
25677,1
25698,2
25700,1
25702,1
25706,1
25715,2
25718,13
25729,13
25733,1
25735,10
25742,1
25747,1
25750,1
25755,14
25756,1
25758,2
25784,2
25787,2
25802,1
25830,1
25838,1
25842,1
25853,1
25874,1
25878,1
25880,1
25895,1
25900,1
25903,14
25926,13
25938,2
25953,1
25954,1
25963,1
25966,14
25967,1
25972,6
25977,1
25980,14
25982,1
26002,14
26009,5
26029,1
26042,13
26048,1
26049,13
26061,1
26064,2
26075,1
26080,1
26090,14
26111,2
26114,1
26119,1
26125,1
26128,2
26130,1
26139,2
26143,1
26150,14
26158,2
26159,1
26161,2
26173,1
26179,1
26181,1
26182,1
26185,13
26196,1
26202,1
26205,1
26207,13
26225,1
26228,2
26229,1
26235,14
26238,1
26241,2
26243,2
26246,1
26284,2
26290,1
26308,1
26311,2
26312,1
26317,6
26319,2
26322,1
26326,1
26336,14
26345,1
26349,1
26350,1
26354,14
26355,1
26358,1
26359,1
26360,1
26368,1
26398,1
26409,14
26419,1
26433,2
26441,2
26442,2
26444,14
26450,13
26458,1
26459,0
26460,1
26479,2
26482,2
26489,1
26494,1
26497,14
26529,1
26533,1
26534,1
26535,2
26555,14
26571,1
26574,1
26577,1
26582,2
26588,1
26596,2
26598,1
26599,1
26609,13
26612,1
26616,13
26624,1
26635,1
26636,2
26641,1
26651,1
26654,2
26661,14
26667,1
26668,2
26674,1
26694,1
26695,2
26706,1
26708,2
26729,14
26734,13
26745,2
26766,1
26770,1
26788,2
26789,1
26801,1
26804,1
26807,14
26808,14
26809,1
26813,2
26819,14
26822,1
26826,2
26828,1
26839,14
26841,1
26843,14
26844,1
26850,14
26861,1
26867,2
26874,1
26889,2
26892,13
26906,1
26908,10
26929,1
26940,2
26964,2
26965,1
26966,2
26968,1
26974,2
26978,1
27003,1
27006,1
27017,14
27019,1
27022,1
27029,1
27060,2
27070,1
27074,14
27079,2
27083,1
27096,1
27118,14
27142,2
27145,1
27156,1
27157,2
27174,1
27176,13
27180,1
27199,1
27200,1
27201,2
27208,1
27212,14
27216,2
27225,1
27239,2
27248,1
27254,2
27255,14
27263,5
27270,1
27275,2
27287,2
27289,1
27294,1
27303,1
27308,1
27313,1
27320,14
27333,1
27348,1
27350,1
27355,1
27359,1
27365,1
27403,2
27404,2
27421,2
27429,1
27435,13
27442,14
27455,1
27466,13
27467,1
27469,6
27473,14
27502,1
27504,1
27515,14
27531,2
27534,13
27545,14
27546,1
27547,2
27560,1
27563,2
27569,1
27580,1
27582,10
27588,2
27593,2
27594,1
27595,1
27610,1
27611,14
27614,1
27630,13
27635,2
27636,1
27638,13
27643,13
27644,2
27650,1
27654,6
27660,13
27662,1
27669,13
27671,14
27680,10
27687,1
27689,14
27691,1
27705,1
27710,1
27711,1
27717,2
27726,1
27728,1
27735,1
27736,1
27740,14
27748,1
27750,2
27762,14
27763,1
27769,1
27775,14
27784,14
27786,2
27813,1
27816,1
27817,2
27825,13
27850,1
27854,2
27861,1
27863,14
27877,2
27888,13
27896,1
27900,14
27904,2
27909,1
27920,2
27928,2
27931,14
27955,2
27959,1
27962,2
27963,13
27967,1
27987,2
27989,2
27995,1
27996,13
27997,1
28004,2
28018,1
28022,14
28027,2
28030,1
28033,1
28042,1
28053,1
28054,1
28064,1
28067,1
28080,1
28081,2
28082,2
28088,13
28096,1
28098,14
28102,1
28110,1
28114,5
28123,13
28129,1
28132,2
28133,14
28134,1
28142,1
28147,14
28151,2
28156,1
28161,14
28169,6
28170,1
28177,1
28185,1
28195,1
28197,1
28202,2
28203,1
28220,1
28222,2
28225,1
28235,2
28242,1
28245,1
28248,14
28254,5
28255,1
28267,1
28268,1
28283,1
28284,1
28285,2
28286,1
28297,1
28300,1
28306,1
28308,1
28309,2
28351,2
28354,1
28357,2
28361,1
28363,1
28364,1
28383,1
28395,1
28403,1
28409,1
28418,1
28427,2
28432,1
28441,1
28449,14
28470,1
28471,1
28475,1
28477,1
28489,1
28492,1
28508,13
28513,2
28519,1
28526,1
28527,1
28530,2
28534,1
28537,1
28538,14
28540,13
28542,1
28573,1
28591,1
28597,1
28611,1
28617,1
28647,1
28654,2
28659,1
28662,1
28667,1
28672,13
28674,1
28699,13
28700,2
28709,1
28718,1
28720,1
28721,2
28726,13
28731,2
28745,1
28751,2
28752,2
28756,1
28760,1
28761,14
28769,1
28786,1
28787,1
28789,1
28791,1
28795,13
28803,1
28809,14
28811,2
28812,1
28813,1
28821,1
28824,1
28842,1
28861,1
28868,1
28871,1
28873,13
28885,1
28886,1
28888,2
28911,2
28913,14
28932,2
28949,2
28950,2
28964,13
28972,1
28974,2
28975,14
29000,1
29001,1
29037,2
29046,1
29049,13
29052,1
29067,1
29068,1
29073,1
29074,14
29086,1
29101,1
29133,2
29140,1
29144,1
29150,1
29158,1
29163,2
29169,1
29170,2
29171,14
29183,2
29211,2
29213,1
29220,13
29222,1
29226,2
29247,1
29249,5
29254,1
29268,1
29269,1
29272,14
29278,2
29279,1
29281,1
29302,1
29303,2
29311,1
29312,14
29329,14
29336,14
29337,14
29347,1
29366,1
29369,2
29375,2
29377,2
29389,1
29394,14
29395,1
29396,1
29402,1
29427,2
29428,1
29436,14
29439,2
29442,2
29453,1
29461,1
29484,13
29485,14
29495,14
29496,1
29499,13
29536,2
29543,2
29566,1
29579,14
29581,2
29586,1
29589,2
29594,2
29596,2
29607,14
29608,1
29618,14
29629,1
29633,14
29634,2
29641,1
29642,1
29644,2
29645,13
29653,2
29659,1
29672,1
29676,1
29681,1
29688,1
29701,2
29702,1
29714,1
29737,14
29738,2
29742,14
29744,1
29745,1
29753,1
29759,1
29765,1
29773,2
29774,1
29798,1
29802,2
29806,1
29813,1
29818,1
29821,1
29822,1
29829,1
29836,1
29839,1
29840,1
29845,2
29853,2
29864,2
29871,14
29873,2
29877,14
29878,14
29883,2
29915,1
29933,1
29938,1
29961,34
29966,1
29983,2
29987,0
29992,2
29993,2
